"STD_YM","SIDO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","SCLS_NM","MCLS_NM","LCLS_NM","MAN_SALE_AMT_10G","MAN_SALE_AMT_20G","MAN_SALE_AMT_30G","MAN_SALE_AMT_40G","MAN_SALE_AMT_50G","MAN_SALE_AMT_60GU","WMAN_SALE_AMT_10G","WMAN_SALE_AMT_20G","WMAN_SALE_AMT_30G","WMAN_SALE_AMT_40G","WMAN_SALE_AMT_50G","WMAN_SALE_AMT_60GU","MAN_APV_CNT_10G","MAN_APV_CNT_20G","MAN_APV_CNT_30G","MAN_APV_CNT_40G","MAN_APV_CNT_50G","MAN_APV_CNT_60GU","WMAN_APV_CNT_10G","WMAN_APV_CNT_20G","WMAN_APV_CNT_30G","WMAN_APV_CNT_40G","WMAN_APV_CNT_50G","WMAN_APV_CNT_60GU","MAN_PRICE_10G","MAN_PRICE_20G","MAN_PRICE_30G","MAN_PRICE_40G","MAN_PRICE_50G","MAN_PRICE_60GU","WMAN_PRICE_10G","WMAN_PRICE_20G","WMAN_PRICE_30G","WMAN_PRICE_40G","WMAN_PRICE_50G","WMAN_PRICE_60GU","DATA_LOAD_DT"
"201603","서울특별시","종로구","사직동","11010530100031000004","국/찌개/탕요리-기타","한식","음식","0","20891677.43","38978349.86","28992531.94","6776892.15","1077121.93","0","17615431.54","16695389.91","4286047.68","2647924.75","0","0","287","683","463","154","22","0","330","330","66","44","0","0","72793.3","57069.33","62618.86","44005.79","48960.09","0","53380.1","50592.09","64940.12","60180.11","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","국수 전문점","분식","음식","0","3919767.78","6927175.79","4629380.9","4865918.58","0","0","1757137.28","2669497","1115106.34","2534332.62","0","0","136","102","136","102","0","0","34","102","34","102","0","0","28821.82","67913.49","34039.57","47705.08","0","0","51680.51","26171.54","32797.25","24846.4","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","꼬치구이 전문점","유흥주점","음식","0","2606312.24","11179140.89","2584772.46","0","0","0","2778630.39","5492641.48","0","0","0","0","66","154","66","0","0","0","88","131","0","0","0","0","39489.58","72591.82","39163.22","0","0","0","31575.35","41928.56","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","노래방","무도/유흥/가무","관광/여가/오락","0","1511056.98","18280103.87","17340300.15","15368555.08","0","0","202702.77","552825.73","755528.48","460688.11","8034400.5","0","73","289","162","108","0","0","18","18","18","18","36","0","20699.41","63252.95","107038.89","142301.44","0","0","11261.27","30712.54","41973.8","25593.78","223177.79","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","농축산물 판매","청과물/축산물","도매/유통/무역","0","320403.28","1975820.23","1078691.05","0","0","0","1644736.83","352443.61","213602.19","416524.26","0","0","11","33","22","0","0","0","22","11","11","11","0","0","29127.57","59873.34","49031.41","0","0","0","74760.77","32040.33","19418.38","37865.84","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","무도유흥주점-종합","무도/유흥/가무","관광/여가/오락","0","10635588.09","28751571.86","6425468.01","2253708.93","987795.84","0","6646043.77","9005245.49","4277251.84","1400176.61","201395.27","0","189","459","110","30","20","0","159","199","90","30","10","0","56272.95","62639.59","58413.35","75123.63","49389.79","0","41799.02","45252.49","47525.02","46672.55","20139.53","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","병원-내과","병원","의료","0","0","5101837.36","10571143.8","1427147.18","1341689.21","0","2791625.13","2070930.05","4634667.5","1361629.4","0","0","0","448","560","280","112","0","140","140","252","85","0","0","0","11388.03","18877.04","5096.95","11979.37","0","19940.18","14792.36","18391.54","16019.17","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","병원-신경외과","병원","의료","0","562835.66","7190118.07","4470461.91","5705692.82","1108485.51","0","0","984962.4","783029","335123.51","326530.61","0","33","318","198","264","55","0","0","22","44","22","22","0","17055.63","22610.43","22578.09","21612.47","20154.28","0","0","44771.02","17796.11","15232.89","14842.3","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000012","경양식 전문점","양식","음식","0","3609114.1","9290932.3","12972518.56","1188543.6","884160.48","0","0","4043947.12","3754058.44","0","0","0","42","154","211","28","14","0","0","84","84","0","0","0","85931.29","60330.73","61481.13","42447.99","63154.32","0","0","48142.23","44691.17","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","병원-치과","병원","의료","0","19222689.09","68432773.11","15256302.52","4071428.56","1012605.06","0","30373949.57","701680.69","3970588.26","0","630252.11","0","42","462","126","420","126","0","84","42","294","0","42","0","457683.07","148122.89","121081.77","9693.88","8036.55","0","361594.64","16706.68","13505.4","0","15006","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","병원-한의학과","병원","의료","0","0","1089263.43","10173220.98","13570536.87","0","0","688202.25","8325530.59","10934769.03","702247.19","632022.48","0","0","80","240","144","0","0","48","48","96","32","48","0","0","13615.79","42388.42","94239.84","0","0","14337.55","173448.55","113903.84","21945.22","13167.14","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","분식 전문점","분식","음식","0","0","0","0","1360957.95","0","0","0","872890.28","0","0","0","0","0","0","0","94","0","0","0","94","0","0","0","0","0","0","0","14478.28","0","0","0","9286.07","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","약국","약국/한약방","의료","0","966514.45","4147640.78","5879756.44","7242009.04","4421613.37","0","1165905.62","1098934.56","3497716.88","1369862.99","220700.15","0","60","465","465","330","165","0","165","90","255","120","15","0","16108.57","8919.66","12644.64","21945.48","26797.66","0","7066.09","12210.38","13716.54","11415.52","14713.34","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","여관/여인숙","모텔/여관/여인숙","숙박","0","0","0","0","447849.79","0","0","0","0","525103.88","0","0","0","0","0","0","11","0","0","0","0","11","0","0","0","0","0","0","40713.62","0","0","0","0","47736.72","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","오토바이 판매","자동차/이륜차","생활서비스","0","0","0","0","0","348943.19","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","38771.47","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","의류 판매-남성전문","의복","소매","0","0","0","0","0","0","0","0","0","0","4115656.53","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","293975.47","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","잡화점","종합소매점","소매","0","345111.73","902599.9","2296320.35","1380446.91","0","0","1008788.13","1937935.1","1672464.56","79641.18","0","0","81","162","351","215","0","0","162","242","243","27","0","0","4260.64","5571.6","6542.22","6420.68","0","0","6227.09","8008","6882.57","2949.67","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","족발/보쌈전문","한식","음식","0","1317248.4","8510570.05","6288429.27","1511972.06","939255.38","0","2170596.25","1340157.05","4112105.85","1901419.42","320721.35","0","33","187","176","55","11","0","89","44","111","55","11","0","39916.62","45511.07","35729.71","27490.4","85386.85","0","24388.72","30458.11","37046","34571.26","29156.49","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","쭈꾸미 전문점","수산물","음식","0","1441814.77","4245343.47","4656527.67","651486.68","0","0","2216122.72","3284133.6","736927.54","384483.94","0","0","33","165","121","33","0","0","110","109","22","22","0","0","43691.36","25729.35","38483.7","19742.02","0","0","20146.57","30129.67","33496.71","17476.54","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","초밥 전문점","일식","음식","0","8273196.1","11648909.21","24865262.13","9599814","1449106.88","0","5817188.3","3982967.82","5844177.43","5082254.48","2773648.68","0","210","336","546","441","42","0","231","210","189","126","42","0","39396.17","34669.37","45540.77","21768.29","34502.54","0","25182.63","18966.51","30921.57","40335.35","66039.25","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","커피전문점","다방/커피숍/카페","음식","0","1955377.33","2337596.45","3526204.85","1076739.38","0","0","1971691.56","1472942.12","1079069.95","300648","384549.77","0","276","322","553","115","0","0","276","254","161","69","23","0","7084.7","7259.62","6376.5","9362.95","0","0","7143.81","5798.98","6702.3","4357.22","16719.56","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","통신기기 도매","기타생활용품","도매/유통/무역","0","0","0","0","0","0","0","160201.63","0","160201.63","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","14563.78","0","14563.78","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","패스트푸드 전문점","패스트푸드","음식","0","1982809.87","5888344.49","4678804.39","2972908.63","833354.88","0","5031478.03","4420176.98","4542959.66","2207476.08","0","0","312","884","468","364","104","0","728","546","520","286","0","0","6355.16","6661.02","9997.45","8167.33","8013.03","0","6911.37","8095.56","8736.46","7718.45","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","프랜차이즈_분식 전문점","프랜차이즈_분식","프랜차이즈_음식","0","14360453","47351951.33","30034934.41","6570141.94","1126310.04","0","10559156.67","9010480.35","14266593.91","7086367.35","281577.51","0","1504","3666","2256","752","188","0","1880","1222","1880","1034","94","0","9548.17","12916.52","13313.36","8736.89","5991.01","0","5616.57","7373.55","7588.61","6853.35","2995.51","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","프랜차이즈_치킨/호프 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","0","1700712.86","5677027.42","8743101.33","2048041.55","0","0","2886421.12","4096083.09","2515138.75","1353384.18","305409.7","0","72","264","264","72","0","0","72","120","72","24","24","0","23621.01","21503.89","33117.81","28445.02","0","0","40089.18","34134.03","34932.48","56391.01","12725.4","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","0","7512144.87","29008047.33","13688082.3","3112250.81","1158955.39","0","6961238.94","5886696.5","3644619.7","3137988.3","242821.45","0","1326","4807","2096","736","165","0","1386","1294","586","765","60","0","5665.27","6034.54","6530.57","4228.6","7023.97","0","5022.54","4549.22","6219.49","4101.95","4047.02","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","프랜차이즈_해물찜 전문점","프랜차이즈_수산물","프랜차이즈_음식","0","607298.4","2064814.53","2353281.25","6467727.85","3537513.12","0","622480.86","470656.25","1411968.76","652845.76","0","0","15","30","60","135","30","0","15","15","30","30","0","0","40486.56","68827.15","39221.35","47909.1","117917.1","0","41498.72","31377.08","47065.63","21761.53","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","한식/백반 전문점","한식","음식","0","18854286.12","49347199.63","55525573.38","32807763.55","12703113.89","0","11967312.48","25198589.44","18283054.1","11762847.58","2535182.47","0","513","1206","1503","846","288","0","513","756","621","423","90","0","36752.99","40918.08","36943.16","38779.86","44108.03","0","23328.09","33331.47","29441.31","27808.15","28168.69","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","해장국/감자탕 전문","한식","음식","0","2447216.32","5275322.29","2132982.29","2932850.72","190444.86","0","1171235.82","1171235.8","3047117.53","1095057.88","0","0","76","247","133","361","38","0","114","133","342","114","0","0","32200.21","21357.58","16037.46","8124.24","5011.71","0","10274","8806.28","8909.7","9605.77","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","호프/맥주","유흥주점","음식","0","7538148.61","27691301.27","22291883.17","11941829.86","1409458.47","0","3779592.62","9866209.4","3555201.22","525917.34","0","0","322","1050","756","280","56","0","224","336","168","42","0","0","23410.4","26372.67","29486.62","42649.39","25168.9","0","16873.18","29363.72","21161.91","12521.84","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","화방/필방","사무/문구/컴퓨터","소매","0","0","0","0","352443.61","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","32040.33","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000004","화장품 판매","화장품소매","소매","0","1155613.56","0","0","0","0","0","0","0","0","679772.68","0","0","14","0","0","0","0","0","0","0","0","14","0","0","82543.83","0","0","0","0","0","0","0","0","48555.19","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","사직동","11010530100031000005","일식 전문점","일식","음식","0","5628343.92","14030847.83","5408278.32","1307056.17","560166.93","0","8389166.64","4121228.14","1400417.32","506817.7","0","0","104","169","65","13","13","0","105","52","26","13","0","0","54118.69","83022.77","83204.28","100542.78","43089.76","0","79896.83","79254.39","53862.2","38985.98","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000005","경양식 전문점","양식","음식","0","2855403.54","15710517.24","12773944.85","5232490.78","891407.71","0","4058441.61","17442602.18","10988230.5","2500289.89","1694399.35","0","253","1510","1094","580","112","0","393","1591","750","183","70","0","11286.18","10404.32","11676.37","9021.54","7959","0","10326.82","10963.29","14650.97","13662.79","24205.71","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","기타세계요리 전문점","양식","음식","0","8730458.71","63577631.49","22909165.68","22069273.43","3492183.48","0","10354987.07","15957952.35","13316712.29","8056334.67","2143935.42","0","154","660","198","220","22","0","176","264","220","154","22","0","56691.29","96329.74","115702.86","100314.88","158735.61","0","58835.15","60446.79","60530.51","52313.86","97451.61","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","의료/검역시설-국립","국공립시설","국공립시설","0","0","13991904.46","8041054.34","11341848.94","673914.9","0","0","46992.49","515849.29","0","0","0","0","87","22","66","43","0","0","11","32","0","0","0","0","160826.49","365502.47","171846.2","15672.44","0","0","4272.04","16120.29","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","의류 판매-남성전문","의복","소매","0","1097508.41","1439107.89","137188.55","1632543.76","408821.88","0","2366502.51","738074.4","260658.25","164626.26","0","0","14","28","14","28","14","0","70","56","28","14","0","0","78393.46","51396.71","9799.18","58305.13","29201.56","0","33807.18","13179.9","9309.22","11759.02","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","중국음식/중국집","중식","음식","0","0","916140.84","2434317.08","1954433.76","0","0","0","0","226853.92","0","0","0","0","51","119","68","0","0","0","0","17","0","0","0","0","17963.55","20456.45","28741.67","0","0","0","0","13344.35","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","추어탕 전문점","한식","음식","0","0","717317.6","0","1403447.48","1309884.33","0","0","0","421034.25","0","0","0","0","32","0","48","32","0","0","0","32","0","0","0","0","22416.18","0","29238.49","40933.89","0","0","0","13157.32","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000005","프랜차이즈_스테이크 전문점","프랜차이즈_양식","프랜차이즈_음식","0","1368517.79","2145078.41","686643.08","1417563.72","162124.06","0","1676417.26","1012934.77","2196167.93","0","0","0","35","77","28","49","7","0","56","42","28","0","0","0","39100.51","27858.16","24522.97","28929.87","23160.58","0","29936.02","24117.49","78434.57","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","경양식 전문점","양식","음식","0","0","1043599.27","1362476.8","0","231910.95","0","347866.42","391349.72","0","0","0","0","0","28","29","0","14","0","28","14","0","0","0","0","0","37271.4","46981.96","0","16565.07","0","12423.8","27953.55","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","금속공작/목공기계 판매","기계장비","도매/유통/무역","0","468856.82","2780032.65","3389866.68","480604.92","0","0","228554.35","577793.96","331083.4","0","0","0","142","1141","436","66","0","0","110","241","99","0","0","0","3301.81","2436.49","7774.92","7281.89","0","0","2077.77","2397.49","3344.28","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","잡화점","종합소매점","소매","0","0","0","0","0","0","0","0","0","477847.01","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","17698.04","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","전통찻집","다방/커피숍/카페","음식","0","1715921.66","14636665.11","5411752.93","3842491.27","2669211.48","0","4487795.12","7963636.44","4311803.22","4223807.14","2625213.49","0","134","910","314","240","150","0","298","508","224","300","180","0","12805.39","16084.25","17234.88","16010.38","17794.74","0","15059.72","15676.45","19249.12","14079.36","14584.52","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","직업훈련소","기타교육기관","학문/교육","0","982570.08","5617737.58","4079801.84","4677887.99","0","0","42720.44","128161.32","1068010.96","85440.88","0","0","66","589","325","436","0","0","11","22","98","11","0","0","14887.43","9537.75","12553.24","10729.1","0","0","3883.68","5825.51","10898.07","7767.35","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","커피전문점","다방/커피숍/카페","음식","0","268019.53","1561505.1","2239711.05","839017.66","0","0","3425988.85","997498.79","386880.37","186448.36","0","0","23","207","253","115","0","0","46","116","46","46","0","0","11653.02","7543.5","8852.61","7295.81","0","0","74478.02","8599.13","8410.44","4053.23","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100051000002","한식/백반 전문점","한식","음식","0","13782107.78","29658733.14","15196587.19","7095065.31","2475339.07","0","8341802","7779637.2","5748589.69","6555568.37","2112652.06","0","198","666","351","189","90","0","189","162","144","135","27","0","69606.6","44532.63","43295.12","37540.03","27503.77","0","44136.52","48022.45","39920.76","48559.77","78246.37","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","삼청동","11010540100011000007","경양식 전문점","양식","음식","0","3993216.62","28140943.87","19060180.89","13494318.18","1434948.98","0","5667323.75","9490230.75","2681470.33","1000115.96","1145060.3","0","112","693","422","98","28","0","140","253","70","28","14","0","35653.72","40607.42","45166.31","137697.12","51248.18","0","40480.88","37510.79","38306.72","35718.43","81790.02","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","사진관","사진","생활서비스","0","0","1879699.26","0","0","0","0","0","0","10160536.49","0","0","0","0","25","0","0","0","0","0","0","25","0","0","0","0","75187.97","0","0","0","0","0","0","406421.46","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","서적 판매","책/서적/도서","소매","0","0","112841.13","0","1049422.45","0","0","0","0","832203.27","829382.26","1029675.23","0","0","14","0","42","0","0","0","0","14","28","14","0","0","8060.08","0","24986.25","0","0","0","0","59443.09","29620.8","73548.23","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","음반 제작","방송/영화","제조","0","0","0","346035.54","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","31457.78","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","잡화점","종합소매점","소매","0","71677.05","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","2654.71","0","0","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","카페","다방/커피숍/카페","음식","0","48543.88","417477.35","165049.18","0","0","0","504856.33","514565.09","155340.42","174757.96","0","0","19","38","19","0","0","0","57","38","38","19","0","0","2554.94","10986.25","8686.8","0","0","0","8857.13","13541.19","4087.91","9197.79","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","편의점","종합소매점","소매","0","10790923.66","23174817.47","22085414.7","915980.68","602074.62","0","3928958.14","2258162.85","857918.03","1394116.8","372275.14","0","2694","4369","3481","241","90","0","1040","585","225","195","30","0","4005.54","5304.38","6344.56","3800.75","6689.72","0","3777.84","3860.11","3812.97","7149.32","12409.17","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","표구/화랑","예술품/골동품/수석/분재","소매","0","0","320403.27","4843429.57","982570.02","224282.3","0","138841.41","395164","4421565.28","704887.21","128161.3","0","0","55","99","121","66","0","55","66","22","109","22","0","0","5825.51","48923.53","8120.41","3398.22","0","2524.39","5987.33","200980.24","6466.86","5825.51","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","프랜차이즈_카페","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","0","1046606","3642732.62","2840787.74","1737870.84","415535.6","0","1368937.35","3034963.25","1466025.12","1031071.96","300972.04","0","152","363","209","247","57","0","209","420","133","114","19","0","6885.57","10035.08","13592.29","7035.91","7290.1","0","6549.94","7226.1","11022.75","9044.49","15840.63","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100051000004","액세서리용품 판매","가방/신발/액세서리","소매","0","557833.59","3425152.21","5279207.85","0","0","0","751862.68","4298283.06","11854637.7","1344729.29","0","0","27","81","216","0","0","0","27","81","189","81","0","0","20660.5","42285.83","24440.78","0","0","0","27846.77","53065.22","62722.95","16601.6","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000007","한식/백반 전문점","한식","음식","0","1269404.66","1441681.01","5122954.53","761642.8","181343.52","0","72537.4","1133397.02","3631404.07","906717.62","16266514.05","0","27","54","81","9","18","0","9","54","63","18","36","0","47014.99","26697.8","63246.35","84626.98","10074.64","0","8059.71","20988.83","57641.33","50373.2","451847.61","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","가공식품 도매-종합","가공식품","도매/유통/무역","0","0","0","0","0","0","0","0","0","5340054.69","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","485459.52","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","가구 판매-기타","가구","도매/유통/무역","0","0","178249.86","144297.49","0","0","0","0","492309.12","110345.15","0","0","0","0","16","8","0","0","0","0","40","8","0","0","0","0","11140.62","18037.19","0","0","0","0","12307.73","13793.14","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","경양식 전문점","양식","음식","0","0","0","0","4174397.03","0","0","0","0","0","1449443.41","0","0","0","0","0","14","0","0","0","0","0","14","0","0","0","0","0","298171.22","0","0","0","0","0","103531.67","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","공예품 판매","기타유통관리업","도매/유통/무역","0","0","234962.4","0","0","0","0","234962.4","469924.8","160201.63","0","0","0","0","11","0","0","0","0","11","22","11","0","0","0","0","21360.22","0","0","0","0","21360.22","21360.22","14563.78","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","꽃집/꽃배달","선물/팬시/기념품","소매","0","401768.49","0","289273.32","0","0","0","0","1976700.98","7553247.58","353556.27","0","0","16","0","32","0","0","0","0","64","80","32","0","0","25110.53","0","9039.79","0","0","0","0","30885.95","94415.59","11048.63","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","병원-한의학과","병원","의료","0","0","6273408.24","0","21816479.4","0","0","0","40719413.24","405742.83","7715355.84","0","0","0","16","0","32","0","0","0","79","16","96","0","0","0","392088.02","0","681764.98","0","0","0","515435.61","25358.93","80368.29","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","의류 판매-남성전문","의복","소매","0","0","0","0","0","1097508.41","0","1852045.44","8531756","0","370409.09","0","0","0","0","0","0","14","0","42","83","0","14","0","0","0","0","0","0","78393.46","0","44096.32","102792.24","0","26457.79","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","의류 판매-여성전문","의복","소매","0","699665.02","1883713.53","1112287.98","1219928.76","0","0","2547498.3","7516913.96","1758132.62","2493677.89","0","0","18","36","18","18","0","0","72","144","36","36","0","0","38870.28","52325.38","61793.78","67773.82","0","0","35381.92","52200.79","48837.02","69268.83","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","잡화점","종합소매점","소매","0","1114976.36","0","769864.62","4114793.71","0","0","2309593.89","1300805.75","8627793.27","1194617.54","3159099.7","0","27","0","27","27","0","0","27","27","80","27","53","0","41295.42","0","28513.5","152399.77","0","0","85540.51","48177.99","107847.42","44245.09","59605.65","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","전통찻집","다방/커피숍/카페","음식","0","850627.83","3490507.34","410647.91","586639.9","0","0","1231943.72","1598593.7","1451933.7","681968.89","0","0","60","194","30","15","0","0","120","120","75","45","0","0","14177.13","17992.31","13688.26","39109.33","0","0","10266.2","13321.61","19359.12","15154.86","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","카페","다방/커피숍/카페","음식","0","5757303.94","9330133.29","4300987.57","1271849.59","378642.25","0","9233045.57","5767012.64","5252447.62","1407772.41","58252.66","0","614","841","381","190","38","0","824","572","229","133","19","0","9376.72","11094.09","11288.68","6693.95","9964.27","0","11205.15","10082.19","22936.45","10584.75","3065.93","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","0","2608836.78","6548825.46","1864899.32","1165849.36","114899.74","0","1148844.15","1982250.29","1203230.08","632408.17","109537.75","0","601","1128","330","90","30","0","330","405","195","105","15","0","4340.83","5805.7","5651.21","12953.88","3829.99","0","3481.35","4894.45","6170.41","6022.93","7302.52","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100011000008","한식/백반 전문점","한식","음식","0","0","453358.8","272015.29","5621649.23","0","0","0","0","1042725.26","0","0","0","0","9","9","27","0","0","0","0","18","0","0","0","0","50373.2","30223.92","208209.23","0","0","0","0","57929.18","0","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100051000004","경양식 전문점","양식","음식","0","4199037.59","6164482.82","8879290.38","1874130.34","0","0","2593054.27","2178513.45","3772901.23","5745593.69","0","0","98","182","155","42","0","0","84","84","112","28","0","0","42847.32","33870.78","57285.74","44622.15","0","0","30869.69","25934.68","33686.62","205199.77","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100051000004","광고기획","광고/인쇄","생활서비스","0","0","0","0","0","0","0","0","801008.2","1708817.5","320403.28","0","0","0","0","0","0","0","0","0","11","21","11","0","0","0","0","0","0","0","0","0","72818.93","81372.26","29127.57","0","2016-03-30 오후 6:39:23"
"201603","서울특별시","종로구","삼청동","11010540100051000004","교육단체","기타교육기관","학문/교육","0","0","0","0","929169.51","320403.28","0","0","0","51264.53","127093.29","0","0","0","0","0","33","11","0","0","0","11","22","0","0","0","0","0","28156.65","29127.57","0","0","0","4660.41","5776.97","0","2016-03-30 오후 6:39:23"
