,stdr_yy_cd,stdr_qu_cd,trdar_se_cd,trdar_se_cd_nm,trdar_cd,trdar_cd_nm,tot_flpop_co
25772,2018,2,A,골목상권,1000440,세검정로1길,83721
25773,2018,2,A,골목상권,1000441,세무서2길,131494
25774,2018,2,A,골목상권,1000442,세무서길,280321
25775,2018,2,A,골목상권,1000443,수색로8길,206095
25776,2018,2,A,골목상권,1000444,신촌로37길,260692
25777,2018,2,A,골목상권,1000445,연희로10길,166867
25778,2018,2,A,골목상권,1000446,응암로1길,244523
25779,2018,2,A,골목상권,1000447,증가로10길,439370
25780,2018,2,A,골목상권,1000448,증가로20가길,213020
25781,2018,2,A,골목상권,1000449,증가로23나길,381564
25782,2018,2,A,골목상권,1000450,증가로6길,174246
25783,2018,2,A,골목상권,1000451,충정로4길,324850
25784,2018,2,A,골목상권,1000452,충정로6길,231661
25785,2018,2,A,골목상권,1000453,통일로11길,45953
25786,2018,2,A,골목상권,1000454,통일로37길,88261
25787,2018,2,A,골목상권,1000455,통일로39길,332644
25788,2018,2,A,골목상권,1000456,홍연길,163651
25789,2018,2,A,골목상권,1000457,홍제내길,149064
25790,2018,2,A,골목상권,1000458,광성로6길,310021
25791,2018,2,A,골목상권,1000459,대흥로21길,436340
25792,2018,2,A,골목상권,1000460,대흥로28길,248017
25793,2018,2,A,골목상권,1000461,도화4길,181597
25794,2018,2,A,골목상권,1000462,도화길,487923
25795,2018,2,A,골목상권,1000463,독막로22길,138088
25796,2018,2,A,골목상권,1000464,독막로32길,109288
25797,2018,2,A,골목상권,1000465,독막로8길,199082
25798,2018,2,A,골목상권,1000466,동교로17길,177806
25799,2018,2,A,골목상권,1000467,동교로19길,271752
25800,2018,2,A,골목상권,1000468,동교로25길,125249
25801,2018,2,A,골목상권,1000469,동교로27길,348911
25802,2018,2,A,골목상권,1000470,동교로38길,184960
25803,2018,2,A,골목상권,1000471,마포대로12길,71094
25804,2018,2,A,골목상권,1000472,마포대로20길,341759
25805,2018,2,A,골목상권,1000473,마포대로4길,220431
25806,2018,2,A,골목상권,1000474,만리재옛길,415972
25807,2018,2,A,골목상권,1000475,망원로11길,80255
25808,2018,2,A,골목상권,1000476,망원로2길,283663
25809,2018,2,A,골목상권,1000477,매봉산로2길,384220
25810,2018,2,A,골목상권,1000478,모래내로7길,87105
25811,2018,2,A,골목상권,1000479,방울내로9안길,401023
25812,2018,2,A,골목상권,1000480,백범로16길,333371
25813,2018,2,A,골목상권,1000481,성미산로11길,128061
25814,2018,2,A,골목상권,1000482,성미산로1길,175610
25815,2018,2,A,골목상권,1000483,성미산로32길,118266
25816,2018,2,A,골목상권,1000484,성산로4길,190328
25817,2018,2,A,골목상권,1000485,성지3길,198812
25818,2018,2,A,골목상권,1000486,숭문8길,81943
25819,2018,2,A,골목상권,1000487,숭문길,367503
25820,2018,2,A,골목상권,1000488,신촌로12길,287615
25821,2018,2,A,골목상권,1000489,신촌로28가길,203007
25822,2018,2,A,골목상권,1000490,신촌로30길,132943
25823,2018,2,A,골목상권,1000491,양화로11길,190070
25824,2018,2,A,골목상권,1000492,양화로1길,199145
25825,2018,2,A,골목상권,1000493,양화진길,147577
25826,2018,2,A,골목상권,1000494,와우산로29가길,248841
25827,2018,2,A,골목상권,1000495,와우산로29길,144738
25828,2018,2,A,골목상권,1000496,와우산로3길,144071
25829,2018,2,A,골목상권,1000497,월드컵로10길,364451
25830,2018,2,A,골목상권,1000498,월드컵로11길,238839
25831,2018,2,A,골목상권,1000499,월드컵로16길,226006
25832,2018,2,A,골목상권,1000500,월드컵로19길,255303
25833,2018,2,A,골목상권,1000501,월드컵로25길,273887
25834,2018,2,A,골목상권,1000502,월드컵로36길,166324
25835,2018,2,A,골목상권,1000503,월드컵로7길,127843
25836,2018,2,A,골목상권,1000504,월드컵로8길,309736
25837,2018,2,A,골목상권,1000505,토정로37길,146631
25838,2018,2,A,골목상권,1000506,효창원로93길,553358
25839,2018,2,A,골목상권,1000507,가로공원로58길,30299
25840,2018,2,A,골목상권,1000508,곰달래로10길,139593
25841,2018,2,A,골목상권,1000509,곰달래로2길,111457
25842,2018,2,A,골목상권,1000510,곰달래로3길,197599
25843,2018,2,A,골목상권,1000511,곰달래로5길,164460
25844,2018,2,A,골목상권,1000512,남부순환로33길,104066
25845,2018,2,A,골목상권,1000513,남부순환로40길,107318
25846,2018,2,A,골목상권,1000514,남부순환로58길,21297
25847,2018,2,A,골목상권,1000515,남부순환로70길,100404
25848,2018,2,A,골목상권,1000516,남부순환로79길,82291
25849,2018,2,A,골목상권,1000517,남부순환로88길,58842
25850,2018,2,A,골목상권,1000518,목동남로4길,80550
25851,2018,2,A,골목상권,1000519,목동동로12길,185909
25852,2018,2,A,골목상권,1000520,목동동로8길,45470
25853,2018,2,A,골목상권,1000521,목동로19길,512653
25854,2018,2,A,골목상권,1000522,목동로9길,315981
25855,2018,2,A,골목상권,1000523,목동중앙남로3가길,221811
25856,2018,2,A,골목상권,1000524,목동중앙로13나길,36414
25857,2018,2,A,골목상권,1000525,목동중앙로3길,80647
25858,2018,2,A,골목상권,1000526,목동중앙본로7길,94732
25859,2018,2,A,골목상권,1000527,목동중앙북로16길,100782
25860,2018,2,A,골목상권,1000528,목동중앙북로8길,93785
25861,2018,2,A,골목상권,1000529,목동중앙서로7길,277197
25862,2018,2,A,골목상권,1000530,목동중앙서로8가길,172834
25863,2018,2,A,골목상권,1000531,신목로2길,183756
25864,2018,2,A,골목상권,1000532,신목로5길,204991
25865,2018,2,A,골목상권,1000533,신목로6길,304662
25866,2018,2,A,골목상권,1000534,신월로15길,267975
25867,2018,2,A,골목상권,1000535,신월로20길,183180
25868,2018,2,A,골목상권,1000536,오목로23길,236229
25869,2018,2,A,골목상권,1000537,오목로30길,141284
25870,2018,2,A,골목상권,1000538,오목로3길,148169
25871,2018,2,A,골목상권,1000539,오목로5길,103787
25872,2018,2,A,골목상권,1000540,은행정로5길,119155
25873,2018,2,A,골목상권,1000541,은행정로7길,246347
25874,2018,2,A,골목상권,1000542,중앙로25길,114577
25875,2018,2,A,골목상권,1000543,중앙로32길,217560
25876,2018,2,A,골목상권,1000544,중앙로36길,112683
25877,2018,2,A,골목상권,1000545,중앙로45길,155345
25878,2018,2,A,골목상권,1000546,중앙로47길,163788
25879,2018,2,A,골목상권,1000547,중앙로51길,126668
25880,2018,2,A,골목상권,1000548,중앙로55길,88533
25881,2018,2,A,골목상권,1000549,지양로7길,109614
25882,2018,2,A,골목상권,1000550,화곡로3길,61228
25883,2018,2,A,골목상권,1000551,화곡로4길,78553
25884,2018,2,A,골목상권,1000552,가로공원로76가길,128547
25885,2018,2,A,골목상권,1000553,가로공원로80길,82703
25886,2018,2,A,골목상권,1000554,강서로15길,322576
25887,2018,2,A,골목상권,1000555,강서로17가길,114509
25888,2018,2,A,골목상권,1000556,강서로18길,196729
25889,2018,2,A,골목상권,1000557,강서로29길,190931
25890,2018,2,A,골목상권,1000558,강서로35길,177543
25891,2018,2,A,골목상권,1000559,강서로45길,156300
25892,2018,2,A,골목상권,1000560,강서로45다길,214293
25893,2018,2,A,골목상권,1000561,강서로47길,193729
25894,2018,2,A,골목상권,1000562,강서로47라길,151579
25895,2018,2,A,골목상권,1000563,강서로5가길,678179
25896,2018,2,A,골목상권,1000564,강서로5나길,263763
25897,2018,2,A,골목상권,1000565,강서로5라길,391000
25898,2018,2,A,골목상권,1000566,강서로8길,881093
25899,2018,2,A,골목상권,1000567,개화동로23길,47462
25900,2018,2,A,골목상권,1000568,개화동로25길,142583
25901,2018,2,A,골목상권,1000569,곰달래로25길,186309
25902,2018,2,A,골목상권,1000570,곰달래로31길,122147
25903,2018,2,A,골목상권,1000571,곰달래로47길,152268
25904,2018,2,A,골목상권,1000572,곰달래로53길,97885
25905,2018,2,A,골목상권,1000573,곰달래로60길,164747
25906,2018,2,A,골목상권,1000574,공항대로38길,133716
25907,2018,2,A,골목상권,1000575,공항대로42길,28059
25908,2018,2,A,골목상권,1000576,공항대로55길,92032
25909,2018,2,A,골목상권,1000577,공항대로59길,104088
25910,2018,2,A,골목상권,1000578,공항대로59다길,261873
25911,2018,2,A,골목상권,1000579,공항대로61길,217628
25912,2018,2,A,골목상권,1000580,공항대로8길,135219
25913,2018,2,A,골목상권,1000581,국회대로7길,69476
25914,2018,2,A,골목상권,1000582,까치산로4길,252573
25915,2018,2,A,골목상권,1000583,남부순환로11길,271602
25916,2018,2,A,골목상권,1000584,등촌로13길,139463
25917,2018,2,A,골목상권,1000585,등촌로39길,148717
25918,2018,2,A,골목상권,1000586,등촌로51길,58369
25919,2018,2,A,골목상권,1000587,등촌로55길,76315
25920,2018,2,A,골목상권,1000588,등촌로5길,73902
25921,2018,2,A,골목상권,1000589,방화대로21길,246909
25922,2018,2,A,골목상권,1000590,방화대로6라길,137850
25923,2018,2,A,골목상권,1000591,양천로14길,136503
25924,2018,2,A,골목상권,1000592,양천로24가길,209027
25925,2018,2,A,골목상권,1000593,양천로24길,249036
25926,2018,2,A,골목상권,1000594,양천로26길,37650
25927,2018,2,A,골목상권,1000595,양천로49길,177338
25928,2018,2,A,골목상권,1000596,양천로71길,219748
25929,2018,2,A,골목상권,1000597,양천로73가길,164348
25930,2018,2,A,골목상권,1000598,우장산로6길,388868
25931,2018,2,A,골목상권,1000599,월정로20길,208043
25932,2018,2,A,골목상권,1000600,초록마을로3길,168244
25933,2018,2,A,골목상권,1000601,초록마을로8길,124670
25934,2018,2,A,골목상권,1000602,초원로16길,184082
25935,2018,2,A,골목상권,1000603,화곡로13길,132010
25936,2018,2,A,골목상권,1000604,화곡로20길,235783
25937,2018,2,A,골목상권,1000605,화곡로31길,326159
25938,2018,2,A,골목상권,1000606,화곡로44나길,487019
25939,2018,2,A,골목상권,1000607,화곡로59길,381793
25940,2018,2,A,골목상권,1000608,화곡로64길,116770
25941,2018,2,A,골목상권,1000609,개봉로11길,82358
25942,2018,2,A,골목상권,1000610,개봉로17길,113923
25943,2018,2,A,골목상권,1000611,개봉로17다길,136935
25944,2018,2,A,골목상권,1000612,개봉로1길,124228
25945,2018,2,A,골목상권,1000613,개봉로20길,111912
25946,2018,2,A,골목상권,1000614,개봉로23가길,206011
25947,2018,2,A,골목상권,1000615,개봉로2길,124346
25948,2018,2,A,골목상권,1000616,개봉로3길,116897
25949,2018,2,A,골목상권,1000617,경인로15길,169691
25950,2018,2,A,골목상권,1000618,경인로31길,107713
25951,2018,2,A,골목상권,1000619,경인로35길,135323
25952,2018,2,A,골목상권,1000620,경인로47길,462976
25953,2018,2,A,골목상권,1000621,고척로21나길,29256
25954,2018,2,A,골목상권,1000622,고척로27길,201337
25955,2018,2,A,골목상권,1000623,고척로27다길,121435
25956,2018,2,A,골목상권,1000624,고척로52길,124116
25957,2018,2,A,골목상권,1000625,공원로6가길,309659
25958,2018,2,A,골목상권,1000626,구로동로15길,39611
25959,2018,2,A,골목상권,1000627,구로동로28길,101028
25960,2018,2,A,골목상권,1000628,구로동로38길,247525
25961,2018,2,A,골목상권,1000629,구로동로41길,211514
25962,2018,2,A,골목상권,1000630,구로동로42길,160169
25963,2018,2,A,골목상권,1000631,구로동로7길,142444
25964,2018,2,A,골목상권,1000632,구로동로8길,492291
25965,2018,2,A,골목상권,1000633,구로중앙로19길,133537
25966,2018,2,A,골목상권,1000634,구로중앙로28길,245026
25967,2018,2,A,골목상권,1000635,구로중앙로34길,117448
25968,2018,2,A,골목상권,1000636,구로중앙로42길,10769
25969,2018,2,A,골목상권,1000637,구로중앙로7길,129512
25970,2018,2,A,골목상권,1000638,구로중앙로8길,223629
25971,2018,2,A,골목상권,1000639,남부순환로97길,64406
25972,2018,2,A,골목상권,1000640,도림로12길,273531
25973,2018,2,A,골목상권,1000641,도림로6길,359622
25974,2018,2,A,골목상권,1000642,디지털로27길,143538
25975,2018,2,A,골목상권,1000643,디지털로32가길,430089
25976,2018,2,A,골목상권,1000644,디지털로32길,880365
25977,2018,2,A,골목상권,1000645,부일로11길,46030
25978,2018,2,A,골목상권,1000646,부일로15길,74022
25979,2018,2,A,골목상권,1000647,부일로1길,40709
25980,2018,2,A,골목상권,1000648,새말로18길,112019
25981,2018,2,A,골목상권,1000649,신도림로13길,76957
25982,2018,2,A,골목상권,1000650,오류로8길,230692
25983,2018,2,A,골목상권,1000651,우마길,84275
25984,2018,2,A,골목상권,1000652,중앙로15길,49296
25985,2018,2,A,골목상권,1000653,중앙로1길,173525
25986,2018,2,A,골목상권,1000654,가산로3길,82350
25987,2018,2,A,골목상권,1000655,가산로5길,202085
25988,2018,2,A,골목상권,1000656,금하로14길,118491
25989,2018,2,A,골목상권,1000657,금하로1길,73296
25990,2018,2,A,골목상권,1000658,금하로24길,41835
25991,2018,2,A,골목상권,1000659,남부순환로112길,179660
25992,2018,2,A,골목상권,1000660,독산로108길,100242
25993,2018,2,A,골목상권,1000661,독산로40길,112970
25994,2018,2,A,골목상권,1000662,독산로50길,32708
25995,2018,2,A,골목상권,1000663,독산로64길,104614
25996,2018,2,A,골목상권,1000664,독산로70길,122617
25997,2018,2,A,골목상권,1000665,독산로78다길,304422
25998,2018,2,A,골목상권,1000666,독산로85길,35072
25999,2018,2,A,골목상권,1000667,문성로5길,128846
26000,2018,2,A,골목상권,1000668,범안로11길,76785
26001,2018,2,A,골목상권,1000669,범안로17길,87622
26002,2018,2,A,골목상권,1000670,벚꽃로56길,131621
26003,2018,2,A,골목상권,1000671,시흥대로120길,143402
26004,2018,2,A,골목상권,1000672,시흥대로138길,180801
26005,2018,2,A,골목상권,1000673,시흥대로141길,143970
26006,2018,2,A,골목상권,1000674,시흥대로150길,190378
26007,2018,2,A,골목상권,1000675,시흥대로153길,162366
26008,2018,2,A,골목상권,1000676,시흥대로22길,60650
26009,2018,2,A,골목상권,1000677,시흥대로36길,53870
26010,2018,2,A,골목상권,1000678,시흥대로62가길,161584
26011,2018,2,A,골목상권,1000679,시흥대로63길,174061
26012,2018,2,A,골목상권,1000680,시흥대로68길,133858
26013,2018,2,A,골목상권,1000681,시흥대로84길,125271
26014,2018,2,A,골목상권,1000682,시흥대로94길,282250
26015,2018,2,A,골목상권,1000683,가마산로61길,181621
26016,2018,2,A,골목상권,1000684,경인로77길,284524
26017,2018,2,A,골목상권,1000685,경인로80길,80895
26018,2018,2,A,골목상권,1000686,경인로90길,82966
26019,2018,2,A,골목상권,1000687,국회대로56길,197911
26020,2018,2,A,골목상권,1000688,당산로31길,112606
26021,2018,2,A,골목상권,1000689,당산로37길,148731
26022,2018,2,A,골목상권,1000690,당산로38길,241619
26023,2018,2,A,골목상권,1000691,당산로46길,305488
26024,2018,2,A,골목상권,1000692,대림로22길,266226
26025,2018,2,A,골목상권,1000693,대림로29길,607512
26026,2018,2,A,골목상권,1000694,대림로31길,141672
26027,2018,2,A,골목상권,1000695,대림로34길,460405
26028,2018,2,A,골목상권,1000696,대림로44길,230537
26029,2018,2,A,골목상권,1000697,대림로7길,120823
26030,2018,2,A,골목상권,1000698,대림로8길,693531
26031,2018,2,A,골목상권,1000699,도림로112길,254241
26032,2018,2,A,골목상권,1000700,도림로147길,150261
26033,2018,2,A,골목상권,1000701,도림로63길,244588
26034,2018,2,A,골목상권,1000702,도림천로21길,297567
26035,2018,2,A,골목상권,1000703,도신로15길,262054
26036,2018,2,A,골목상권,1000704,도신로29길,223772
26037,2018,2,A,골목상권,1000705,도신로60길,459201
26038,2018,2,A,골목상권,1000706,도신로62길,350211
26039,2018,2,A,골목상권,1000707,디지털로37길,360345
26040,2018,2,A,골목상권,1000708,디지털로57길,348863
26041,2018,2,A,골목상권,1000709,디지털로74길,84894
26042,2018,2,A,골목상권,1000710,선유로55길,289580
26043,2018,2,A,골목상권,1000711,선유서로24길,167331
26044,2018,2,A,골목상권,1000712,선유서로25길,92480
26045,2018,2,A,골목상권,1000713,선유서로28길,202562
26046,2018,2,A,골목상권,1000714,신길로17길,72156
26047,2018,2,A,골목상권,1000715,신길로39길,166317
26048,2018,2,A,골목상권,1000716,신길로42가길,404760
26049,2018,2,A,골목상권,1000717,신길로42길,188328
26050,2018,2,A,골목상권,1000718,신길로60길,306916
